@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.63119,0.12414,p
True,False,0.75730,0.33314,n
False,False,0.54885,0.89256,n
True,False,0.44893,0.33010,n
True,False,0.83447,0.69183,p
False,True,0.34850,0.04768,p
False,False,0.23072,0.37772,n
False,True,0.01982,0.70634,n
False,True,0.58596,0.57103,n
False,True,0.39470,0.80918,n
False,True,0.86390,0.74908,p
False,True,0.78633,0.23353,p
False,True,0.10459,0.07068,p
False,True,0.39599,0.68696,p
True,True,0.81076,0.72304,p
False,False,0.90708,0.75619,n
True,True,0.03877,0.93828,p
False,False,0.10398,0.90189,n
True,False,0.66824,0.68363,p
True,True,0.08127,0.06984,p
True,True,0.49241,0.21669,p
False,False,0.78800,0.48722,n
False,False,0.82159,0.04683,n
False,False,0.56105,0.24295,n
False,False,0.46976,0.39312,n
False,True,0.21966,0.55151,p
False,True,0.53226,0.82269,n
True,False,0.50494,0.05894,p
False,True,0.18587,0.93388,n
True,False,0.58115,0.04966,p
False,True,0.91975,0.50078,p
False,True,0.63246,0.86331,n
True,False,0.95657,0.94636,n
True,False,0.30107,0.34651,p
False,True,0.25453,0.24799,p
False,False,0.49543,0.13044,n
False,False,0.14607,0.82342,n
True,True,0.86016,0.66016,p
False,False,0.38893,0.46206,n
True,False,0.79290,0.49765,p
True,False,0.46939,0.01681,p
False,True,0.75005,0.53557,p
False,True,0.41106,0.90176,n
False,False,0.61205,0.27212,n
False,False,0.34246,0.96613,n
True,True,0.21497,0.65581,p
False,False,0.96281,0.87906,n
False,True,0.49082,0.13392,p
False,False,0.25701,0.72732,n
False,False,0.02581,0.36459,p
False,False,0.88098,0.76123,n
False,False,0.17762,0.52330,n
True,False,0.83870,0.57958,p
True,False,0.36879,0.87956,n
False,True,0.02135,0.23972,p
False,False,0.60381,0.82633,n
True,True,0.82010,0.73464,p
False,True,0.38659,0.60525,p
True,True,0.52821,0.76364,p
False,True,0.64639,0.96235,p
True,False,0.24631,0.85781,n
True,False,0.53833,0.60602,n
False,False,0.91036,0.51695,n
False,False,0.59331,0.04520,n
True,False,0.14408,0.46593,p
True,False,0.95052,0.90066,n
False,False,0.81875,0.71988,n
False,True,0.77684,0.89087,p
False,True,0.94609,0.04634,p
False,True,0.20760,0.37261,p
False,True,0.65697,0.17356,p
False,False,0.93726,0.99979,n
True,False,0.86459,0.29043,p
False,True,0.45542,0.67051,n
False,True,0.86917,0.29805,p
True,True,0.25359,0.17390,p
False,False,0.43760,0.01516,p
True,False,0.85600,0.80027,n
False,False,0.15335,0.46984,n
False,True,0.01366,0.03066,p
False,True,0.58487,0.97933,n
False,True,0.59202,0.02788,p
True,True,0.66443,0.99845,p
False,True,0.57365,0.71797,n
False,True,0.74866,0.47427,n
False,True,0.86492,0.51791,p
True,False,0.04326,0.64019,n
True,False,0.48317,0.77104,n
False,False,0.43719,0.24992,n
True,True,0.65093,0.12777,p
True,False,0.50009,0.99178,n
False,False,0.79882,0.96915,n
False,False,0.60598,0.61625,n
True,False,0.53256,0.31470,p
True,False,0.66913,0.08464,p
True,True,0.69649,0.27844,p
False,False,0.81589,0.00430,n
True,False,0.27803,0.17553,p
True,True,0.67172,0.04905,n
False,False,0.26173,0.85065,n
True,True,0.36049,0.06374,p
False,False,0.84754,0.06365,n
True,True,0.35397,0.87936,p
False,False,0.73050,0.02920,n
True,True,0.56293,0.24058,n
True,True,0.99115,0.61812,p
False,False,0.86717,0.96152,n
True,True,0.45190,0.47340,p
False,True,0.47091,0.66158,n
True,True,0.42202,0.18555,p
True,False,0.36781,0.80029,n
True,False,0.49479,0.18790,p
True,True,0.29710,0.90942,p
False,True,0.55935,0.95791,p
True,False,0.95209,0.67587,n
False,False,0.84233,0.59068,n
False,False,0.66218,0.02830,n
True,True,0.12554,0.87412,p
False,True,0.92891,0.17919,p
True,True,0.29246,0.39498,p
False,False,0.45845,0.85780,n
True,False,0.96998,0.25558,p
True,True,0.10849,0.71531,p
False,True,0.87357,0.32845,p
True,False,0.28431,0.73784,n
False,False,0.66089,0.45537,n
True,False,0.70423,0.39318,p
True,False,0.50464,0.56821,n
True,False,0.86728,0.52423,n
False,False,0.73579,0.17852,n
True,False,0.84870,0.60474,p
False,False,0.03488,0.39971,n
False,False,0.08424,0.12219,n
False,False,0.83344,0.97055,n
True,False,0.17477,0.18325,p
True,True,0.97031,0.69753,p
False,True,0.70358,0.82853,n
False,True,0.19025,0.83781,n
False,True,0.86289,0.63310,p
True,False,0.88736,0.74639,n
True,True,0.31699,0.70568,p
False,True,0.02449,0.29460,p
True,False,0.86314,0.03783,p
False,True,0.77364,0.10585,p
True,False,0.29828,0.53068,p
False,False,0.49105,0.19309,n
False,True,0.51287,0.20662,n
True,False,0.06958,0.28570,p
True,False,0.40354,0.84791,n
True,True,0.02936,0.51612,p
False,True,0.25067,0.78401,n
True,True,0.97107,0.60903,n
True,True,0.62252,0.36909,n
False,False,0.96274,0.12490,n
True,True,0.35148,0.85134,p
False,False,0.85880,0.34380,n
True,True,0.95197,0.51182,p
True,True,0.61398,0.66684,p
False,True,0.89396,0.96902,n
False,True,0.78093,0.56521,p
True,True,0.22659,0.63064,p
True,False,0.24857,0.02063,n
False,False,0.41116,0.94510,n
False,False,0.19565,0.36787,n
True,False,0.88335,0.79555,n
False,True,0.13469,0.69403,p
False,False,0.23657,0.04556,n
True,False,0.63317,0.13963,p
False,False,0.30933,0.43984,n
True,True,0.19558,0.94336,p
True,False,0.37734,0.54766,n
False,True,0.34169,0.88835,n
False,True,0.49814,0.59759,n
False,False,0.60476,0.47896,n
False,False,0.36870,0.62839,n
True,True,0.47127,0.07685,p
True,False,0.30521,0.61518,n
False,True,0.83087,0.53636,p
True,True,0.27734,0.89320,p
True,False,0.05289,0.53287,p
True,True,0.14613,0.43928,p
True,False,0.83854,0.25585,p
False,False,0.09505,0.63518,n
True,True,0.93970,0.85276,n
False,False,0.48921,0.48278,n
True,False,0.21380,0.67842,p
False,True,0.83503,0.50815,p
True,True,0.92815,0.81581,n
True,True,0.31663,0.12237,p
True,False,0.84903,0.29268,p
False,False,0.19276,0.01680,n
False,True,0.44829,0.03206,p
True,True,0.58446,0.23206,p
False,False,0.11164,0.04102,n
False,True,0.93952,0.66540,n
True,False,0.58628,0.39883,n
False,False,0.64120,0.66838,n
True,True,0.63271,0.92298,p
False,False,0.18548,0.07813,n
True,True,0.56995,0.26921,n
True,False,0.97784,0.51192,p
False,True,0.55636,0.12931,p
False,True,0.17343,0.65975,p
True,True,0.61269,0.76235,p
False,True,0.48426,0.31458,n
True,True,0.86005,0.69883,n
False,True,0.88733,0.58393,p
True,False,0.50829,0.68739,n
True,False,0.52154,0.38812,n
False,True,0.79419,0.27363,p
False,False,0.66507,0.99850,n
False,True,0.15605,0.63998,p
False,False,0.35646,0.25188,n
False,False,0.41526,0.77704,n
False,True,0.40108,0.45194,n
False,True,0.41845,0.28893,p
False,False,0.34167,0.38277,n
True,False,0.19599,0.12006,p
False,False,0.68888,0.14961,n
False,True,0.05630,0.34712,p
False,False,0.64798,0.64203,n
True,True,0.39856,0.10317,p
False,True,0.67966,0.39722,p
True,True,0.71466,0.11322,n
False,True,0.95710,0.27829,n
False,False,0.61322,0.28491,n
True,True,0.34549,0.13326,p
True,False,0.40076,0.42047,n
False,False,0.57595,0.21927,n
False,True,0.90560,0.08721,p
False,False,0.07564,0.71511,n
True,False,0.06586,0.99323,n
True,False,0.93981,0.16147,n
True,True,0.09670,0.94410,p
False,True,0.43863,0.30765,p
False,False,0.35113,0.48783,n
False,True,0.36963,0.23533,p
False,False,0.79120,0.32264,n
False,True,0.25065,0.87344,n
False,False,0.81781,0.15954,n
False,False,0.40311,0.78758,n
False,True,0.13360,0.53343,p
False,False,0.50519,0.84270,n
False,False,0.64124,0.35031,n
False,False,0.58312,0.24965,n
False,False,0.44250,0.58095,n
False,True,0.51122,0.59734,n
False,False,0.99677,0.35948,n
True,True,0.76156,0.36960,p
False,True,0.05804,0.58549,p
True,True,0.18331,0.61026,p
True,True,0.42594,0.42699,p
False,True,0.17435,0.58063,p
True,False,0.38843,0.64719,n
True,True,0.01199,0.49179,p
True,False,0.33960,0.97762,n
True,True,0.06162,0.55882,p
False,False,0.57837,0.43297,n
True,True,0.38208,0.99519,p
True,True,0.50295,0.45711,p
False,True,0.83104,0.79886,p
True,False,0.80193,0.07029,p
True,False,0.89294,0.64203,p
True,False,0.72496,0.89319,n
True,False,0.90372,0.73385,p
False,True,0.42091,0.61804,n
False,False,0.16821,0.36565,n
False,True,0.10604,0.61557,p
False,False,0.55554,0.66227,n
False,False,0.60513,0.76475,n
False,False,0.23732,0.50422,n
True,False,0.96819,0.25863,p
False,True,0.47591,0.92065,n
True,False,0.43984,0.34102,n
False,False,0.24634,0.86863,n
True,False,0.91019,0.16857,p
True,False,0.66332,0.05345,p
True,False,0.07884,0.96316,n
False,True,0.04146,0.96203,n
False,True,0.76586,0.91755,n
False,True,0.00787,0.64062,n
True,True,0.20638,0.60256,p
True,True,0.45821,0.71113,p
False,True,0.14544,0.14565,p
True,False,0.30111,0.37250,p
False,True,0.20662,0.05879,p
True,False,0.56744,0.17135,p
True,True,0.52147,0.28919,p
False,True,0.32089,0.36456,p
True,False,0.04920,0.51959,p
False,True,0.29602,0.29575,p
False,True,0.21865,0.99825,n
False,True,0.06477,0.87352,n
False,True,0.04249,0.25067,p
False,True,0.67880,0.10915,p
True,False,0.15381,0.53822,p
False,False,0.33642,0.09786,n
True,False,0.21557,0.79480,n
True,True,0.88160,0.05629,p
True,True,0.47927,0.05320,p
True,False,0.84563,0.25994,p
True,True,0.19803,0.95260,n
False,True,0.07490,0.89629,n
True,False,0.88859,0.89552,n
True,True,0.68968,0.96238,p
False,True,0.77737,0.16345,p
False,False,0.53073,0.97679,n
False,False,0.47026,0.77400,n
False,True,0.98797,0.20112,p
True,False,0.74741,0.07383,p
True,True,0.67975,0.02249,p
False,False,0.76347,0.96401,n
False,True,0.64888,0.91831,n
True,False,0.28247,0.74774,n
False,True,0.10605,0.14354,p
True,False,0.83020,0.61792,p
True,False,0.55550,0.58430,n
False,True,0.67953,0.71120,n
True,True,0.84184,0.53422,n
False,True,0.46106,0.76475,n
False,False,0.22734,0.75217,n
False,True,0.45509,0.44898,n
True,False,0.38395,0.67392,n
False,True,0.84162,0.85498,n
True,False,0.12823,0.76636,p
True,True,0.78089,0.72320,p
True,False,0.83031,0.83369,n
True,False,0.12821,0.19079,p
True,False,0.87298,0.98971,n
True,False,0.38164,0.52387,p
False,False,0.30679,0.34501,n
True,True,0.69949,0.69752,p
False,False,0.85193,0.74572,n
True,False,0.70844,0.64957,n
True,False,0.07494,0.09718,p
True,True,0.81626,0.87528,p
True,False,0.90959,0.39655,p
True,True,0.67887,0.81378,p
True,False,0.51809,0.64964,n
True,True,0.75288,0.73568,p
True,False,0.59779,0.16411,p
True,False,0.15214,0.73473,p
False,False,0.26796,0.18563,n
False,False,0.31626,0.11265,n
False,True,0.79238,0.96743,n
False,False,0.36483,0.94394,n
False,False,0.46513,0.26716,n
True,False,0.39095,0.92392,n
True,False,0.32244,0.38400,p
False,False,0.15792,0.58903,n
True,False,0.14676,0.41626,p
True,True,0.90104,0.35585,p
True,True,0.97982,0.67056,p
False,False,0.88044,0.21669,n
True,False,0.14151,0.48224,p
False,False,0.75951,0.70468,n
False,False,0.34784,0.45364,p
True,False,0.84315,0.13296,p
True,True,0.55109,0.19242,p
True,False,0.61391,0.57548,n
False,True,0.16174,0.85217,n
False,False,0.64601,0.72638,n
False,True,0.69232,0.63600,n
True,False,0.41306,0.88888,n
False,True,0.45880,0.96077,n
True,True,0.52146,0.51901,p
False,False,0.72873,0.88427,n
True,False,0.47478,0.68601,n
True,True,0.12996,0.60270,n
False,False,0.66932,0.82390,n
False,False,0.97282,0.54751,n
False,True,0.95543,0.83700,n
False,False,0.80624,0.23671,n
False,True,0.89362,0.46492,p
True,True,0.09542,0.62118,p
True,False,0.58203,0.37238,n
True,False,0.75263,0.18185,p
True,True,0.50991,0.33388,p
True,False,0.20007,0.49856,n
True,False,0.78145,0.30531,p
False,True,0.91787,0.09981,p
True,False,0.51331,0.52796,n
False,False,0.65495,0.55018,n
False,True,0.20225,0.44108,p
False,True,0.69135,0.83712,n
False,False,0.39830,0.79546,n
True,True,0.01754,0.93357,p
False,False,0.97867,0.11315,n
False,True,0.73065,0.66106,p
False,True,0.72527,0.13639,p
False,True,0.79019,0.45997,p
False,False,0.39276,0.27930,n
True,False,0.10382,0.43418,p
False,False,0.36212,0.36651,n
False,False,0.99846,0.65522,n
True,True,0.09614,0.22975,p
False,True,0.69808,0.89452,n
False,False,0.62804,0.35417,n
False,False,0.96553,0.42456,n
True,False,0.51559,0.16296,p
False,False,0.73287,0.86822,p
True,False,0.50525,0.56209,n
True,True,0.66180,0.27693,p
True,False,0.46197,0.19473,p
False,False,0.53387,0.66753,n
False,False,0.02399,0.29968,n
True,True,0.54088,0.26200,p
True,True,0.76030,0.57938,p
False,True,0.35382,0.75978,n
False,False,0.91048,0.33514,n
True,True,0.23445,0.53526,p
True,True,0.73001,0.59013,n
False,False,0.66024,0.28761,n
True,True,0.37706,0.86505,p
False,False,0.11547,0.08646,n
False,False,0.65335,0.44084,n
False,True,0.90788,0.87384,n
True,True,0.56006,0.22336,p
True,True,0.95445,0.69307,p
True,True,0.65936,0.92556,p
False,False,0.54609,0.49356,n
True,False,0.14882,0.10893,p
False,True,0.33428,0.99792,n
True,True,0.00186,0.98306,p
False,False,0.97852,0.54439,p
True,False,0.68191,0.90980,n
True,True,0.07150,0.91318,n
True,True,0.88162,0.31363,p
True,False,0.47987,0.85940,n
True,False,0.41779,0.41277,n
True,False,0.13819,0.40703,p
True,True,0.61176,0.01271,p
True,True,0.35077,0.36979,p
False,False,0.04698,0.69569,n
True,True,0.02480,0.98830,p
True,False,0.13779,0.83973,n
False,False,0.15391,0.48405,n
False,True,0.28377,0.11248,p
False,True,0.70759,0.12637,p
False,False,0.10708,0.64322,n
False,True,0.37552,0.84670,n
False,False,0.23499,0.80344,n
True,True,0.83340,0.04791,p
False,False,0.07964,0.66224,n
True,False,0.64348,0.23137,p
False,False,0.66686,0.21004,n
False,False,0.51132,0.04797,n
True,False,0.96884,0.85119,p
True,True,0.85492,0.08850,n
False,False,0.63070,0.19215,n
False,True,0.04516,0.14071,n
False,True,0.40929,0.38658,n
False,False,0.59677,0.79348,p
True,False,0.70876,0.46774,p
True,True,0.94188,0.45421,p
False,True,0.62284,0.96419,p
False,False,0.53463,0.42984,n
True,False,0.94382,0.94580,n
True,True,0.68619,0.34911,p
False,False,0.60415,0.68777,n
True,False,0.40586,0.45638,n
False,False,0.74058,0.90728,n
False,True,0.32461,0.62394,n
True,False,0.56434,0.02707,p
False,False,0.09456,0.60892,n
True,False,0.91932,0.80566,n
False,True,0.98877,0.93087,p
True,True,0.86932,0.23307,p
False,False,0.81716,0.58457,n
False,False,0.63019,0.53311,n
True,True,0.87652,0.31043,p
True,True,0.79868,0.01593,p
False,False,0.59838,0.99023,n
True,False,0.79750,0.87388,n
False,False,0.85721,0.49424,n
True,True,0.01036,0.41824,p
False,False,0.80163,0.52703,n
True,True,0.25973,0.03082,p
False,False,0.44506,0.34207,n
False,False,0.36379,0.67160,n
True,True,0.65883,0.14243,p
True,True,0.57312,0.73134,p
True,False,0.00191,0.33154,p
True,False,0.82538,0.16296,p
True,True,0.07134,0.17442,p
False,False,0.88977,0.66509,n
False,True,0.80074,0.24745,p
False,False,0.07412,0.65147,n
False,False,0.05888,0.78199,n
True,False,0.82520,0.85976,n
False,True,0.65757,0.94384,p
False,False,0.92397,0.46406,n
False,False,0.24220,0.57139,p
True,True,0.68366,0.25122,p
False,False,0.96713,0.24180,n
True,False,0.46307,0.71824,n
True,True,0.59195,0.61462,p
True,True,0.95960,0.66303,p
False,True,0.01045,0.54238,n
False,True,0.63979,0.79955,n
True,True,0.21750,0.15771,p
False,True,0.91722,0.66475,p
False,False,0.83518,0.66969,n
False,False,0.39842,0.33613,p
True,True,0.69496,0.17302,n
True,False,0.65260,0.46870,n
True,True,0.71716,0.17498,p
True,False,0.37821,0.38655,n
False,True,0.04169,0.52065,p
False,True,0.81961,0.09285,p
False,True,0.69010,0.87597,n
False,False,0.67550,0.35782,n
True,True,0.06663,0.40410,p
True,False,0.85518,0.27434,p
False,False,0.70465,0.56011,n
False,True,0.56746,0.11345,p
True,True,0.03217,0.98211,p
False,True,0.50045,0.81287,n
True,False,0.09548,0.01861,p
True,False,0.02118,0.85679,n
True,False,0.28305,0.48608,p
False,False,0.89761,0.29005,n
False,False,0.34546,0.21813,n
False,False,0.40236,0.39905,n
False,True,0.08277,0.42405,p
True,True,0.94338,0.20653,p
False,False,0.92122,0.19669,n
False,True,0.18510,0.99365,n
True,False,0.79508,0.33124,p
True,True,0.23330,0.34402,p
False,False,0.35447,0.22187,n
True,True,0.31544,0.78637,p
False,False,0.71258,0.27432,n
False,False,0.79007,0.53525,n
False,False,0.97234,0.38784,n
False,False,0.57275,0.09547,n
False,True,0.14905,0.97969,n
True,True,0.49301,0.44237,p
False,True,0.91110,0.54475,p
False,True,0.25008,0.46253,p
True,False,0.32899,0.27216,p
True,False,0.70880,0.30484,p
False,False,0.06209,0.92935,n
True,False,0.34566,0.99028,n
True,False,0.17269,0.78459,p
True,False,0.63287,0.17076,p
False,False,0.94444,0.22127,n
False,False,0.45470,0.38386,p
False,False,0.23428,0.14275,n
False,False,0.38278,0.50898,n
False,True,0.22681,0.91602,n
True,True,0.79068,0.33870,p
True,False,0.08703,0.75259,n
True,False,0.15597,0.25308,p
True,False,0.19725,0.30888,p
False,True,0.64044,0.41980,p
True,True,0.48254,0.92145,p
True,False,0.44827,0.74977,n
True,True,0.83310,0.96228,p
True,False,0.12440,0.06334,p
False,False,0.69077,0.09234,n
True,True,0.67501,0.21948,p
False,False,0.68107,0.15139,n
True,False,0.17272,0.59684,p
True,False,0.67128,0.79411,n
False,True,0.37048,0.07331,p
True,True,0.40860,0.46170,p
False,False,0.27220,0.98379,n
True,True,0.22735,0.40339,p
True,True,0.72293,0.86620,p
True,True,0.02006,0.88882,p
False,False,0.37265,0.35353,n
False,True,0.42262,0.90569,n
True,True,0.69753,0.77269,p
True,False,0.65208,0.96928,n
False,True,0.90896,0.54878,n
True,True,0.73359,0.22942,p
False,False,0.01761,0.00837,n
True,False,0.39687,0.10893,p
False,False,0.66085,0.64024,n
False,True,0.24073,0.98501,n
True,True,0.28180,0.93235,p
True,True,0.59726,0.21636,p
True,False,0.51679,0.29531,p
False,False,0.09980,0.31931,n
False,False,0.85510,0.34022,n
True,True,0.60923,0.69342,p
True,True,0.63936,0.17437,p
True,False,0.10140,0.87417,n
False,False,0.98038,0.23798,n
False,False,0.25820,0.86412,n
True,True,0.65394,0.21714,p
False,True,0.38062,0.43801,p
True,False,0.95386,0.72008,n
False,True,0.84312,0.80222,n
True,False,0.99750,0.04123,p
False,False,0.66545,0.53466,n
True,False,0.30185,0.86376,n
True,False,0.80124,0.61029,p
False,False,0.21551,0.88602,n
False,False,0.51049,0.81683,n
False,False,0.41330,0.99590,n
True,False,0.61440,0.05175,p
False,True,0.12102,0.50175,p
False,False,0.87022,0.56287,n
False,True,0.05128,0.74473,n
True,False,0.80626,0.85677,n
False,True,0.29487,0.47607,p
True,False,0.60129,0.63247,n
True,True,0.01363,0.00190,p
True,True,0.32267,0.56725,p
False,False,0.91125,0.95356,n
False,False,0.61618,0.68370,p
False,True,0.15414,0.90565,n
True,True,0.12572,0.64034,p
False,False,0.79595,0.69227,p
False,True,0.48088,0.94484,n
False,True,0.89399,0.51797,n
True,True,0.89193,0.17452,p
True,True,0.04070,0.82381,p
True,False,0.24191,0.96970,n
False,False,0.49736,0.81136,n
False,False,0.97812,0.44698,n
True,True,0.63216,0.76143,p
False,False,0.49931,0.44143,n
True,False,0.41945,0.61796,n
False,True,0.50377,0.18889,n
True,False,0.81525,0.70610,p
False,False,0.21332,0.30021,n
False,False,0.83692,0.11748,n
True,True,0.20959,0.62787,p
True,True,0.65657,0.37280,p
True,True,0.85405,0.05484,p
True,False,0.41111,0.07589,p
True,False,0.78737,0.81788,n
True,False,0.83167,0.97379,n
True,False,0.98072,0.57486,n
False,False,0.39994,0.96180,n
True,True,0.59153,0.31102,p
False,False,0.72897,0.31852,n
False,False,0.42096,0.27130,n
False,True,0.18618,0.87749,n
True,True,0.42200,0.32980,p
False,True,0.98273,0.58048,n
False,True,0.65044,0.40709,p
False,False,0.41333,0.48302,n
True,True,0.13194,0.75807,p
True,False,0.80595,0.81185,n
True,True,0.30493,0.69562,p
True,False,0.29859,0.09361,n
True,True,0.93246,0.29683,p
False,False,0.45610,0.51215,n
True,False,0.76676,0.46345,p
False,True,0.58671,0.69118,p
True,True,0.27275,0.45512,p
False,False,0.12328,0.74770,n
False,False,0.03966,0.26133,n
True,False,0.22029,0.80219,n
True,True,0.32761,0.36248,p
False,False,0.00870,0.92182,n
True,True,0.15491,0.65452,p
True,True,0.74693,0.15019,n
True,True,0.15843,0.94502,p
False,False,0.54233,0.28293,n
True,True,0.62305,0.05710,p
True,False,0.51698,0.74799,n
True,True,0.33024,0.35749,p
True,True,0.29774,0.07157,p
False,False,0.09074,0.69475,n
True,True,0.95044,0.07625,p
False,False,0.32559,0.94585,n
True,False,0.47878,0.80109,n
True,False,0.45658,0.27030,n
False,True,0.30024,0.10850,p
False,True,0.99440,0.81435,n
False,False,0.27599,0.26136,n
True,False,0.76295,0.87844,n
True,False,0.10784,0.75008,p
True,False,0.84217,0.56449,p
False,True,0.51704,0.55536,p
True,True,0.50091,0.81518,p
False,True,0.94127,0.57334,p
True,False,0.03165,0.55069,p
True,True,0.27055,0.19527,p
False,True,0.59211,0.15483,p
True,False,0.17308,0.83533,n
False,True,0.85696,0.17961,p
False,True,0.05498,0.64991,n
True,True,0.96722,0.03883,p
True,True,0.07941,0.53760,p
True,True,0.66382,0.89993,p
True,True,0.35549,0.44434,p
True,True,0.33368,0.63009,p
True,True,0.47728,0.65702,p
False,False,0.96838,0.34600,n
True,True,0.42255,0.16376,p
True,False,0.06407,0.04197,p
False,False,0.72106,0.64850,n
False,False,0.68135,0.28526,n
False,True,0.63491,0.83836,n
True,True,0.18006,0.03772,p
True,False,0.25430,0.48718,p
True,True,0.23343,0.67074,p
False,False,0.41457,0.31318,n
False,False,0.62365,0.27863,n
False,True,0.01361,0.58765,n
False,False,0.15182,0.45907,n
True,False,0.26321,0.72812,n
False,True,0.73579,0.18732,p
True,False,0.85681,0.91510,n
False,False,0.89982,0.92734,n
True,False,0.56958,0.52542,p
True,True,0.82596,0.40383,p
False,True,0.65792,0.89704,n
False,False,0.53835,0.21371,n
True,False,0.63729,0.64072,n
True,False,0.67957,0.19674,p
False,False,0.05534,0.98690,n
True,True,0.47288,0.00416,p
True,False,0.70922,0.45249,p
False,False,0.13541,0.94556,n
True,True,0.14200,0.03187,n
True,False,0.45497,0.25984,p
False,False,0.60913,0.47244,n
False,True,0.60176,0.34531,n
False,True,0.53527,0.56657,n
False,True,0.25496,0.96059,p
False,False,0.66097,0.36323,n
False,True,0.45785,0.73213,p
False,False,0.55635,0.01681,n
True,False,0.92996,0.32371,p
True,False,0.79917,0.01319,p
False,False,0.01801,0.66976,n
False,False,0.06703,0.00361,n
False,True,0.41240,0.58513,n
False,False,0.68981,0.30148,n
True,True,0.31461,0.36938,p
True,True,0.48055,0.00750,p
False,False,0.02161,0.05439,n
False,True,0.23195,0.10029,p
False,False,0.35378,0.04644,n
True,True,0.91831,0.73634,p
False,True,0.59941,0.62022,n
False,True,0.57078,0.68838,n
False,False,0.55633,0.80199,n
True,True,0.75536,0.46277,p
True,True,0.62648,0.02767,n
False,True,0.40547,0.39763,n
True,False,0.48720,0.37782,n
True,True,0.81944,0.51441,p
False,True,0.54177,0.51171,n
True,True,0.69491,0.90530,p
False,False,0.97725,0.63071,n
True,True,0.93221,0.05653,p
False,False,0.87279,0.89460,p
False,True,0.52259,0.21462,n
True,True,0.02638,0.91273,p
False,False,0.03033,0.29032,n
True,True,0.73347,0.28874,n
False,True,0.11067,0.94166,n
True,False,0.89419,0.58373,p
True,True,0.73296,0.53862,p
True,True,0.58574,0.02251,p
True,True,0.83989,0.74610,p
False,False,0.94868,0.63610,n
True,True,0.25547,0.97615,p
True,False,0.86182,0.35580,p
False,False,0.39254,0.84225,n
False,True,0.48315,0.13461,p
True,True,0.11613,0.14438,p
True,False,0.32951,0.77736,n
True,True,0.10060,0.66413,p
True,True,0.07659,0.00962,p
False,False,0.24985,0.05205,n
True,True,0.61592,0.35701,p
True,False,0.20914,0.45062,p
False,False,0.93105,0.89461,n
True,True,0.03521,0.61402,p
True,True,0.79607,0.43514,p
True,True,0.35076,0.20450,p
True,True,0.80792,0.83496,p
False,False,0.76955,0.30770,n
True,False,0.38417,0.37327,n
False,False,0.34860,0.40167,n
False,True,0.17412,0.48541,p
True,True,0.41147,0.69156,p
True,False,0.49632,0.16902,p
True,True,0.64993,0.49338,p
False,False,0.83073,0.42036,n
False,False,0.49465,0.44398,n
True,True,0.70716,0.75869,p
True,True,0.58165,0.10658,n
False,True,0.53126,0.26249,n
False,True,0.22588,0.25075,p
True,True,0.67939,0.79965,p
