@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.40537,0.66106,n
0.87239,0.52805,p
0.73767,0.90214,n
0.11016,0.59158,n
0.33599,0.42908,p
0.86878,0.52069,p
0.58019,0.70142,n
0.58437,0.53920,p
0.51365,0.53980,n
0.47496,0.29870,p
0.01168,0.61114,n
0.30236,0.62507,p
0.22881,0.77974,n
0.57736,0.84150,n
0.71976,0.02519,p
0.04367,0.55305,n
0.49737,0.90147,n
0.54752,0.84311,p
0.83198,0.46758,p
0.23540,0.42811,n
0.53707,0.17975,n
0.10611,0.35344,n
0.44384,0.20415,p
0.04440,0.24141,n
0.95209,0.84331,n
0.22534,0.23682,n
0.82555,0.56526,p
0.49455,0.85201,n
0.56703,0.39897,p
0.28093,0.23278,p
0.01116,0.31617,n
0.23802,0.74789,n
0.30660,0.78051,n
0.84848,0.27198,p
0.46256,0.19637,p
0.72290,0.11714,p
0.77016,0.31894,p
0.73803,0.41912,p
0.88701,0.99955,n
0.58657,0.18313,n
0.79885,0.24391,p
0.85719,0.51158,p
0.66295,0.87382,p
0.49195,0.74818,n
0.87616,0.12496,p
0.64291,0.81986,n
0.74856,0.74574,n
0.88317,0.96262,n
0.92117,0.20778,p
0.38442,0.03184,p
0.87624,0.65376,p
0.10561,0.93389,n
0.75179,0.95596,n
0.79136,0.67844,p
0.78643,0.44049,p
0.39886,0.93873,n
0.49779,0.17383,p
0.28793,0.91350,n
0.66134,0.37417,p
0.67793,0.03815,p
0.76360,0.50020,p
0.27417,0.03345,n
0.15133,0.86926,n
0.92929,0.04414,p
0.52819,0.85475,n
0.75247,0.42950,n
0.03904,0.59847,n
0.53021,0.56605,n
0.67442,0.99023,n
0.95022,0.89194,n
0.96692,0.20442,p
0.04238,0.00159,p
0.53067,0.30458,p
0.69070,0.94358,n
0.12254,0.60090,n
0.06800,0.46326,n
0.55899,0.27503,p
0.76751,0.24030,p
0.97277,0.84710,n
0.35932,0.22492,p
0.79345,0.69397,p
0.31484,0.14442,n
0.18826,0.97470,n
0.23737,0.86267,n
0.04261,0.00986,p
0.97962,0.84557,n
0.24704,0.33436,n
0.38766,0.83068,n
0.48795,0.73749,n
0.78367,0.09410,n
0.90711,0.61281,p
0.91643,0.77686,p
0.66899,0.14262,p
0.19094,0.97356,n
0.27314,0.59839,n
0.40509,0.02897,p
0.51935,0.79500,n
0.43743,0.45811,n
0.37366,0.08633,p
0.13591,0.46260,n
0.18924,0.87715,n
0.06159,0.76981,n
0.03120,0.11174,n
0.78500,0.40186,p
0.95245,0.08240,p
0.85269,0.30509,p
0.41682,0.16625,n
0.63379,0.05937,p
0.57949,0.39534,p
0.79833,0.73319,n
0.91541,0.85506,n
0.01444,0.07178,p
0.83563,0.33042,p
0.30944,0.40775,n
0.12518,0.88241,n
0.91924,0.07084,p
0.65272,0.00879,p
0.50192,0.40021,p
0.76167,0.44827,p
0.55053,0.68921,n
0.12628,0.10248,p
0.84027,0.31042,p
0.13189,0.06520,p
0.79568,0.54414,n
0.22453,0.85656,n
0.38099,0.63393,n
0.56727,0.05712,p
0.61726,0.77775,n
0.61543,0.39871,p
0.40646,0.22737,p
0.25819,0.30583,n
0.02199,0.81832,n
0.91206,0.37001,p
0.58514,0.07269,p
0.08551,0.83167,n
0.54217,0.71416,n
0.72631,0.14378,p
0.24314,0.08559,p
0.37867,0.46850,n
0.73801,0.92412,n
0.22972,0.01165,p
0.75468,0.59848,n
0.04995,0.35960,n
0.96579,0.80064,n
0.20539,0.97965,n
0.30430,0.15387,p
0.73434,0.40610,p
0.34669,0.95514,n
0.55416,0.87413,p
0.18745,0.12842,p
0.39150,0.55566,n
0.21470,0.21693,n
0.86271,0.66341,p
0.51454,0.35056,p
0.68859,0.85506,n
0.92157,0.38520,p
0.27047,0.37923,p
0.68320,0.40052,p
0.00474,0.30918,p
0.78270,0.72267,n
0.75930,0.51643,p
0.84817,0.38923,p
0.87323,0.49066,p
0.11596,0.73224,p
0.56171,0.93541,n
0.34763,0.06751,p
0.82939,0.20275,p
0.85965,0.92075,n
0.17783,0.66972,n
0.88239,0.99307,n
0.02673,0.13404,n
0.06733,0.04306,p
0.65627,0.55778,p
0.58663,0.93061,n
0.56276,0.16364,p
0.46375,0.56274,n
0.91734,0.99039,n
0.84623,0.39487,p
0.88477,0.65669,p
0.23216,0.51097,n
0.04038,0.63900,n
0.82850,0.34788,p
0.87161,0.94185,n
0.03912,0.27080,n
0.42600,0.83869,n
0.21546,0.57615,n
0.65886,0.05233,p
0.77516,0.96721,n
0.85796,0.12735,p
0.35538,0.78950,n
0.49396,0.38146,n
0.93773,0.83233,n
0.16591,0.15596,p
0.45677,0.26344,p
0.11111,0.66931,n
0.12069,0.82104,n
0.97718,0.70389,p
0.46589,0.06385,p
0.32318,0.39286,n
0.38664,0.17198,p
0.90350,0.45759,p
0.34011,0.92408,n
0.39417,0.95150,n
0.68620,0.73547,n
0.15228,0.30583,n
0.96336,0.12250,p
0.95418,0.02446,p
0.51577,0.98732,p
0.33711,0.90082,n
0.31703,0.63373,n
0.05288,0.08711,p
0.41580,0.07226,n
0.51331,0.47561,p
0.00835,0.77618,n
0.43937,0.25229,p
0.90573,0.48149,p
0.72926,0.02864,p
0.34128,0.29194,p
0.36524,0.64144,n
0.54538,0.70670,n
0.59943,0.77267,n
0.94059,0.36363,p
0.20151,0.44565,n
0.13696,0.75476,p
0.93725,0.84328,n
0.24258,0.08473,p
0.50557,0.16262,p
0.77958,0.60509,n
0.87587,0.48217,p
0.15362,0.71193,n
0.71586,0.55172,p
0.09013,0.08219,p
0.78342,0.74073,p
0.52240,0.57162,n
0.06770,0.59605,p
0.42957,0.94796,n
0.89698,0.83621,n
0.83122,0.56870,p
0.52336,0.58212,p
0.52905,0.47756,p
0.88723,0.64561,p
0.91972,0.26639,p
0.68695,0.60157,n
0.16084,0.58956,n
0.99192,0.98047,n
0.04874,0.79082,n
0.28196,0.94532,n
0.07349,0.54790,n
0.63958,0.10728,p
0.70937,0.20985,n
0.93673,0.58555,p
0.18961,0.39337,n
0.97195,0.54651,p
0.01543,0.20747,n
0.43280,0.16141,n
0.59085,0.15969,p
0.74558,0.82536,n
0.40227,0.11850,p
0.88951,0.90464,n
0.60059,0.66515,n
0.73894,0.13977,p
0.43445,0.09503,p
0.53378,0.44707,n
0.77457,0.35665,p
0.63754,0.22946,p
0.89834,0.28079,p
0.65711,0.93058,n
0.68065,0.15804,p
0.28653,0.57996,n
0.27721,0.18482,p
0.09849,0.50338,n
0.93097,0.52858,p
0.71199,0.19177,p
0.96726,0.65478,p
0.61060,0.77454,n
0.20393,0.45043,n
0.01884,0.73234,n
0.52826,0.47776,p
0.64392,0.26185,p
0.48920,0.10813,p
0.65496,0.06910,p
0.78809,0.42722,p
0.66520,0.11118,p
0.39690,0.77062,n
0.35339,0.11088,p
0.29463,0.24207,p
0.19317,0.55715,n
0.07133,0.86250,n
0.66967,0.59784,p
0.39060,0.15389,p
0.02676,0.85468,n
0.35489,0.62632,n
0.01928,0.83987,p
0.13437,0.78250,n
0.22928,0.97082,n
0.96307,0.10512,p
0.73687,0.04516,p
0.79327,0.91166,n
0.10945,0.94835,n
0.21918,0.02269,p
0.29936,0.20336,p
0.48184,0.18234,p
0.17772,0.95845,n
0.23309,0.64709,n
0.73319,0.24606,p
0.92096,0.82096,n
0.31757,0.24452,n
0.14051,0.05700,n
0.02500,0.91236,n
0.00165,0.50317,n
0.58138,0.93660,n
0.49221,0.23503,p
0.27537,0.34368,p
0.11665,0.38701,n
0.35429,0.04474,p
0.47068,0.05014,n
0.50926,0.34538,n
0.08192,0.92785,n
0.39136,0.25153,p
0.14241,0.35513,p
0.45207,0.34513,p
0.63479,0.40157,p
0.48074,0.73515,n
0.59622,0.47649,p
0.52000,0.63194,n
0.35737,0.70074,n
0.45533,0.88342,n
0.63592,0.62121,n
0.03753,0.23732,n
0.58227,0.02464,p
0.60218,0.27922,p
0.76744,0.23770,p
0.43946,0.05241,p
0.12886,0.65876,n
0.02116,0.54291,n
0.34121,0.89093,p
0.23150,0.87541,n
0.56611,0.38469,p
0.01980,0.80685,p
0.16839,0.41306,n
0.50292,0.48834,p
0.36065,0.93305,n
0.02671,0.00819,p
0.45004,0.68598,n
0.57912,0.98845,n
0.71059,0.44361,n
0.08191,0.99655,n
0.65163,0.88626,n
0.44048,0.70281,n
0.74234,0.81632,n
0.98515,0.07413,p
0.79866,0.60106,p
0.93920,0.77708,p
0.50067,0.35236,p
0.67610,0.59786,p
0.42652,0.35541,p
0.57430,0.05169,p
0.93409,0.18723,p
0.69985,0.30764,p
0.46922,0.30959,n
0.50593,0.09616,p
0.89533,0.83471,n
0.48482,0.25503,n
0.37329,0.39567,n
0.01808,0.75116,n
0.90754,0.69466,p
0.35844,0.82408,n
0.92345,0.93624,n
0.46215,0.16583,p
0.73706,0.65935,p
0.85020,0.09987,p
0.12574,0.79498,n
0.71052,0.94626,n
0.72810,0.56509,p
0.71632,0.21978,p
0.59570,0.84677,p
0.09145,0.93653,n
0.92929,0.38698,p
0.50419,0.38694,p
0.90236,0.46272,p
0.42919,0.23603,n
0.96843,0.41771,p
0.21645,0.15424,p
0.46247,0.42786,n
0.54165,0.50384,p
0.10925,0.70628,n
0.61051,0.74601,n
0.67542,0.50261,p
0.08380,0.07985,p
0.59646,0.13624,p
0.35768,0.03826,p
0.17519,0.22298,n
0.37820,0.17175,p
0.00889,0.18721,n
0.83747,0.31161,p
0.15986,0.92913,n
0.53031,0.94590,p
0.65670,0.19718,p
0.07088,0.97612,n
0.53595,0.97732,n
0.29313,0.20229,p
0.95166,0.22171,p
0.27484,0.38472,n
0.45671,0.39108,p
0.43373,0.43615,n
0.89414,0.01946,p
0.07406,0.57213,n
0.04797,0.42048,n
0.48552,0.05711,p
0.43886,0.06016,p
0.03963,0.99384,n
0.82583,0.75228,n
0.48679,0.89879,n
0.79888,0.09138,p
0.15350,0.11600,p
0.91090,0.44053,p
0.54595,0.15899,p
0.93899,0.37145,p
0.69678,0.10261,p
0.89831,0.37584,p
0.75113,0.90856,n
0.74634,0.88227,n
0.24828,0.87968,n
0.93189,0.80093,p
0.73229,0.73474,n
0.44269,0.65398,n
0.45152,0.45503,n
0.71198,0.27465,p
0.26942,0.00343,p
0.19113,0.04193,p
0.33206,0.94934,n
0.49565,0.84609,n
0.16903,0.01475,p
0.76591,0.54813,p
0.96768,0.10758,p
0.32994,0.86830,n
0.62100,0.08459,p
0.49813,0.20929,p
0.54441,0.74663,n
0.83702,0.51970,p
0.44811,0.71118,n
0.63093,0.49301,n
0.66138,0.86513,n
0.76151,0.61299,p
0.83815,0.06359,p
0.90701,0.60669,p
0.53933,0.14169,p
0.89910,0.88079,n
0.75610,0.77096,n
0.14114,0.04295,n
0.45041,0.27377,p
0.70055,0.44298,p
0.24174,0.77037,n
0.20811,0.81213,n
0.35967,0.89089,n
0.91333,0.01875,p
0.74119,0.71689,n
0.85607,0.86666,n
0.77985,0.27503,p
0.28754,0.45662,p
0.03631,0.06336,n
0.97615,0.79278,p
0.98266,0.34147,p
0.68333,0.04208,p
0.41159,0.13898,n
0.22795,0.26939,n
0.47673,0.63568,n
0.54157,0.85193,n
0.47465,0.20040,p
0.57005,0.44076,p
0.49249,0.20718,p
0.00079,0.70343,n
0.37232,0.92703,n
0.49781,0.97164,n
0.15931,0.58240,n
0.25975,0.00556,p
0.64314,0.23544,p
0.69092,0.86962,n
0.72635,0.94756,n
0.87912,0.36953,p
0.88626,0.25495,p
0.78609,0.67786,p
0.53189,0.57800,n
0.99602,0.69746,p
0.92337,0.39847,p
0.43973,0.07236,p
0.80955,0.25006,p
0.90334,0.36414,p
0.91354,0.55536,p
0.28885,0.76406,n
0.39411,0.59968,n
0.54639,0.47224,p
0.37508,0.81088,n
0.87287,0.99269,n
0.86096,0.06723,n
0.31705,0.46159,n
0.30387,0.62860,n
0.11449,0.32943,n
0.74096,0.70970,n
0.88674,0.18753,p
0.84175,0.49221,p
0.28677,0.42807,n
0.58463,0.27523,p
0.60253,0.60254,n
0.14819,0.88919,n
0.54212,0.58302,p
0.47773,0.60747,n
0.75394,0.19599,p
0.12804,0.10875,p
0.88311,0.84837,n
0.72891,0.69142,n
0.36513,0.41303,n
0.55607,0.34755,p
0.80089,0.39827,p
0.87275,0.66220,p
0.00177,0.58507,n
0.22591,0.80531,p
0.77435,0.10559,p
0.36672,0.49972,n
0.40568,0.29791,p
0.46863,0.24059,p
0.50933,0.93196,n
0.60441,0.97184,n
0.85919,0.12548,p
0.96082,0.38595,p
0.48610,0.82577,n
0.01547,0.43463,n
0.51506,0.38845,p
0.73481,0.58102,p
0.06554,0.67963,n
0.74291,0.05001,p
0.53448,0.91884,n
0.09494,0.56570,n
0.16044,0.09362,p
0.07256,0.50994,n
0.54775,0.03709,p
0.67206,0.09015,p
0.26461,0.57677,n
0.51921,0.26114,p
0.79266,0.72702,n
0.70856,0.47766,p
0.27877,0.52082,n
0.50344,0.93580,p
0.04680,0.29097,n
0.88378,0.22186,p
0.60584,0.47254,p
0.88752,0.05140,p
0.64802,0.62763,p
0.31083,0.78894,n
0.65304,0.71278,n
0.50052,0.79733,n
0.73047,0.14441,p
0.63640,0.11015,p
0.74235,0.62417,p
0.62807,0.50206,p
0.81488,0.63983,p
0.35856,0.68279,n
0.11200,0.79205,n
0.65736,0.34194,p
0.10354,0.03788,p
0.23592,0.56377,n
0.52461,0.54661,n
0.83737,0.81960,n
0.76549,0.92639,n
0.78160,0.28406,p
0.69666,0.28869,p
0.36839,0.32406,p
0.73528,0.61876,p
0.15627,0.26924,n
0.74478,0.02257,p
0.51334,0.67487,n
0.07609,0.52165,n
0.59940,0.47723,p
0.51866,0.24151,p
0.99439,0.37179,n
0.27718,0.20702,p
0.23673,0.61424,n
0.11900,0.99204,n
0.31365,0.23962,p
0.76431,0.44595,p
0.16516,0.62085,n
0.68432,0.78541,n
0.66002,0.92630,n
0.40618,0.65722,n
0.68030,0.05983,p
0.09116,0.68749,n
0.53421,0.46768,p
0.91056,0.65445,p
0.66497,0.30716,p
0.40773,0.10451,p
0.56825,0.24966,p
0.90125,0.33069,p
0.76735,0.09401,p
0.61301,0.86877,n
0.13148,0.31831,n
0.97613,0.12516,p
0.35891,0.09711,p
0.08823,0.46464,n
0.07506,0.23455,n
0.88011,0.10956,n
0.85804,0.76403,n
0.93207,0.14220,p
0.62022,0.56265,p
0.90283,0.54020,p
0.65160,0.23686,p
0.41451,0.45552,n
0.51563,0.43475,n
0.41920,0.03992,p
0.86733,0.75126,p
0.27135,0.90936,n
0.73295,0.31757,p
0.68046,0.16924,n
0.02719,0.40821,n
0.24205,0.88353,n
0.24266,0.19029,p
0.03961,0.63372,n
0.10689,0.43674,p
0.74170,0.60450,p
0.51279,0.38592,n
0.49986,0.70755,n
0.21292,0.10232,p
0.00036,0.62605,n
0.65135,0.41172,p
0.79350,0.63383,p
0.56476,0.31558,p
0.10404,0.61647,n
0.01317,0.99018,n
0.65897,0.36801,p
0.42196,0.15830,p
0.85102,0.62441,p
0.84517,0.82377,n
0.55345,0.20580,p
0.01718,0.96996,n
0.77621,0.42293,p
0.65192,0.21933,p
0.54626,0.12500,p
0.65075,0.81755,n
0.96423,0.95499,n
0.07616,0.96332,n
0.94072,0.16828,p
0.83136,0.03270,p
0.74759,0.40745,p
0.43255,0.72165,n
0.33947,0.74176,n
0.91822,0.66616,n
0.20587,0.29410,n
0.43937,0.22136,p
0.81831,0.54065,n
0.16873,0.80688,n
0.50087,0.76362,n
0.85238,0.46742,p
0.80000,0.86039,n
0.57117,0.52426,p
0.88454,0.61023,n
0.18901,0.06091,p
0.18739,0.69623,p
0.04121,0.26302,n
0.18404,0.47298,n
0.32171,0.19635,p
0.62114,0.63908,n
0.18539,0.71232,n
0.31201,0.43373,n
0.41394,0.43762,n
0.74788,0.90360,n
0.03804,0.80084,n
0.18883,0.21218,n
0.20368,0.48325,n
0.39947,0.71222,n
0.43994,0.51918,n
0.80803,0.41488,p
0.19065,0.11473,n
0.44450,0.15271,p
0.00313,0.46834,n
0.43434,0.76445,n
0.22779,0.64160,n
0.32379,0.88471,n
0.71321,0.08709,p
0.10024,0.03942,p
0.35022,0.13864,p
0.61201,0.27048,p
0.43583,0.98405,n
0.05730,0.18756,p
0.76996,0.36291,n
0.47573,0.72327,n
0.12292,0.30424,n
0.82624,0.86825,n
0.43986,0.20267,p
0.56576,0.11405,p
0.76795,0.47199,p
0.53684,0.12097,p
0.54823,0.15395,p
0.74634,0.10878,p
0.45004,0.11959,p
0.58451,0.30549,p
0.02286,0.68011,n
0.26851,0.65294,n
0.55642,0.59193,p
0.09884,0.81675,n
0.85301,0.89318,n
0.98002,0.10046,p
0.06128,0.61165,n
0.91309,0.87532,n
0.20362,0.53004,n
0.52639,0.29720,p
0.57458,0.75660,n
0.21755,0.90068,n
0.06610,0.96597,n
0.24161,0.81449,n
0.85211,0.18918,p
0.13047,0.09992,p
0.01864,0.15008,n
0.49311,0.03962,p
0.20131,0.02704,p
0.40365,0.15480,n
0.56051,0.88053,n
0.72126,0.01643,p
0.27647,0.19582,p
0.79542,0.29946,p
0.78279,0.31719,n
0.54859,0.85623,n
0.61762,0.65953,n
0.98449,0.25642,p
0.97066,0.99442,n
0.40769,0.85347,n
0.06387,0.75231,n
0.35159,0.21481,p
0.29962,0.86301,n
0.46498,0.09364,n
0.16629,0.39115,n
0.21668,0.19658,p
0.76011,0.94488,n
0.83658,0.49613,p
0.95203,0.53423,p
0.88530,0.45237,p
0.25293,0.22015,p
0.37342,0.39706,n
0.15125,0.58324,n
0.24608,0.95869,n
0.74397,0.21099,n
0.62572,0.61651,n
0.75670,0.75006,n
0.24533,0.44316,p
0.33669,0.19492,p
0.85994,0.95335,n
0.95001,0.32083,p
0.55224,0.10812,p
0.08383,0.64761,n
0.94214,0.31136,p
0.90500,0.15475,n
0.95734,0.86734,n
0.92651,0.43277,p
0.30740,0.07127,n
0.91993,0.89332,n
0.58413,0.33692,p
0.79122,0.03033,n
0.45972,0.15553,n
0.68434,0.10450,n
0.09509,0.51509,n
0.08910,0.85560,p
0.84434,0.17250,p
0.65383,0.05531,p
0.23759,0.42824,p
0.50962,0.11083,p
0.28046,0.00439,p
0.92063,0.33200,p
0.78745,0.50346,p
0.06414,0.49797,n
0.60595,0.37699,p
0.73451,0.59256,p
0.80749,0.20922,p
0.12567,0.61855,n
0.86750,0.06456,p
0.20114,0.61424,n
0.46445,0.15534,p
0.78566,0.73435,n
0.97319,0.02878,n
0.05024,0.75485,p
0.20279,0.27036,p
0.28516,0.37725,p
0.18218,0.81514,n
0.45250,0.72231,n
0.17489,0.79800,n
0.91374,0.67909,p
0.11301,0.48591,n
0.17422,0.56459,n
0.87948,0.54412,p
0.72862,0.04281,p
0.93993,0.38466,n
0.98299,0.13112,p
0.78620,0.81208,p
0.85835,0.53572,p
0.04130,0.29240,n
0.64005,0.48114,p
0.14000,0.51103,n
0.76066,0.00407,n
0.74462,0.70747,n
0.81985,0.01050,p
0.56381,0.25768,p
0.39842,0.68770,n
0.04968,0.70186,n
0.23109,0.88562,n
0.06707,0.38898,n
0.24459,0.10785,p
0.19818,0.06729,p
0.86086,0.63497,p
0.36966,0.87158,n
0.91091,0.78577,p
0.71810,0.66071,p
0.14219,0.34711,p
0.02731,0.06153,n
0.15858,0.02485,p
0.41800,0.22307,p
0.35895,0.19102,p
0.60947,0.65811,n
0.03157,0.29865,n
0.79131,0.11917,p
0.60681,0.66578,n
0.11351,0.26049,n
0.33732,0.23182,p
0.96804,0.56918,p
0.84769,0.01362,p
0.47765,0.38706,p
0.97779,0.68833,p
0.76232,0.20573,p
0.44824,0.13493,n
0.44910,0.34826,p
0.33848,0.00638,p
0.05501,0.18440,n
0.49509,0.47391,p
0.01062,0.72025,n
0.02305,0.87081,n
0.72920,0.34693,n
0.19155,0.23701,p
0.09768,0.06460,p
0.32332,0.14922,p
0.38741,0.96522,n
0.34230,0.77898,n
0.51954,0.62792,n
0.35173,0.81420,p
0.74556,0.98448,n
0.60087,0.04412,p
0.22388,0.05699,n
0.57984,0.94432,n
0.58867,0.52256,p
0.23554,0.40959,n
0.91015,0.55146,p
0.09290,0.47736,p
0.05752,0.25872,n
0.26816,0.52186,n
0.14167,0.14180,n
0.39213,0.48357,n
0.84060,0.09611,p
0.19321,0.80695,n
0.55724,0.90617,n
0.69272,0.98824,n
0.76510,0.61373,n
0.68899,0.02912,p
0.56378,0.30535,p
0.34620,0.65510,n
0.85141,0.18580,p
0.79962,0.65553,p
0.14252,0.12878,p
0.60549,0.45953,p
0.11278,0.05781,p
0.21949,0.96988,n
0.93525,0.34404,p
0.10343,0.13476,n
0.03475,0.99994,n
0.72591,0.92697,n
0.97159,0.14149,n
0.50399,0.43679,p
0.29113,0.35608,n
0.72422,0.35411,p
0.75805,0.90932,n
0.63106,0.61078,n
0.56072,0.35925,p
0.32859,0.90459,n
0.13932,0.89130,n
0.73790,0.93413,n
0.62366,0.04845,p
0.77408,0.64469,p
0.58463,0.41581,p
0.94273,0.64651,p
0.03286,0.11791,n
0.49774,0.65291,n
0.45823,0.75906,n
0.40802,0.38158,p
0.81363,0.22428,p
0.37396,0.32819,p
0.69086,0.78627,n
0.76694,0.67176,p
0.10095,0.82959,n
0.00297,0.89025,n
0.75821,0.61028,p
0.86880,0.75499,p
0.82720,0.94807,n
0.08066,0.76532,n
0.91999,0.86891,n
0.34779,0.22541,p
0.90075,0.34683,p
0.85195,0.07041,p
0.34821,0.64351,n
0.48663,0.38328,p
0.59348,0.11349,p
0.52435,0.41954,p
0.10692,0.87956,n
0.66817,0.91791,n
0.39846,0.34217,p
0.35226,0.59882,n
0.59207,0.92872,n
0.42528,0.19286,p
0.88528,0.23270,p
0.29606,0.02322,n
0.38733,0.69653,n
0.26459,0.61446,n
0.74991,0.10767,p
0.93282,0.44539,p
0.67093,0.66528,n
0.75713,0.49690,p
0.89346,0.00606,p
0.88589,0.27110,p
0.08165,0.78128,n
0.19599,0.36164,n
0.80108,0.09954,p
0.19075,0.68989,n
0.55381,0.63377,n
0.26265,0.57547,p
0.05363,0.45308,n
0.18916,0.74494,n
0.62562,0.90228,n
0.57094,0.82526,n
0.64055,0.74524,n
0.67299,0.87794,n
0.51090,0.69993,n
0.65198,0.08114,p
0.10703,0.53665,n
0.70865,0.47710,p
0.76680,0.22434,p
0.92990,0.87695,n
0.76033,0.57348,p
0.49694,0.46684,p
0.07457,0.28800,n
0.55741,0.44263,p
0.17548,0.74865,n
0.69538,0.99895,n
0.77028,0.99289,n
0.45178,0.73664,p
0.62735,0.73109,p
0.56115,0.33727,p
0.40307,0.21582,p
0.30614,0.16081,p
0.98530,0.50298,p
0.68062,0.90779,p
0.88318,0.91953,n
0.02994,0.14717,n
0.29086,0.86163,n
0.78250,0.29208,p
0.39279,0.11776,p
0.12290,0.99203,n
0.38370,0.88857,n
0.33294,0.84157,p
0.47025,0.87228,n
0.32872,0.80585,p
0.67017,0.20815,p
0.91736,0.21889,p
0.99698,0.25003,p
0.85642,0.12470,p
0.43061,0.73031,p
0.35797,0.13226,p
0.14451,0.11764,p
0.68956,0.33850,p
0.47129,0.35280,p
0.57832,0.90358,n
0.69726,0.82653,p
0.71914,0.62214,p
0.68395,0.03792,p
0.90775,0.92638,n
0.61419,0.83453,n
0.36106,0.05596,p
0.40144,0.61776,n
0.02400,0.95379,n
0.05120,0.48249,n
0.55206,0.99173,n
0.17353,0.81907,n
0.74436,0.63006,n
0.05878,0.16643,n
0.51818,0.36543,p
0.33418,0.19332,p
0.48770,0.84692,n
0.33153,0.34318,n
0.29653,0.87954,n
0.04189,0.13228,n
0.96995,0.18707,p
0.14285,0.74689,p
0.59421,0.51708,p
0.45478,0.11133,p
0.27393,0.29314,n
0.52071,0.99389,n
0.86994,0.35635,p
0.06574,0.98346,n
0.43471,0.03696,p
