@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.21334,0.27916,n
0.66249,0.17923,p
0.14717,0.03426,p
0.61281,0.40852,p
0.22253,0.56390,p
0.72560,0.80440,n
0.88338,0.49837,n
0.05778,0.59569,n
0.94696,0.37078,p
0.97622,0.68849,p
0.96202,0.22167,p
0.58546,0.80107,n
0.95196,0.45215,p
0.13206,0.56298,n
0.11247,0.41004,p
0.64486,0.19299,p
0.33658,0.08408,p
0.90177,0.40862,p
0.28996,0.72022,n
0.12044,0.38878,p
0.86266,0.09253,p
0.20246,0.69960,n
0.73541,0.55236,p
0.83827,0.86038,n
0.32397,0.07591,p
0.46772,0.50290,n
0.99437,0.12276,p
0.61121,0.21170,p
0.68841,0.77298,p
0.93741,0.43476,p
0.79315,0.69111,p
0.12778,0.98810,n
0.72795,0.64358,p
0.06316,0.58339,n
0.67772,0.62664,p
0.40906,0.91759,p
0.82487,0.29953,p
0.78803,0.27682,p
0.62618,0.32773,n
0.96885,0.53989,p
0.36696,0.07424,p
0.04452,0.22379,n
0.44082,0.56939,n
0.56084,0.25428,p
0.64751,0.81609,n
0.46955,0.22948,p
0.74276,0.54619,p
0.33138,0.88116,n
0.67504,0.80330,n
0.28689,0.88900,n
0.66048,0.27044,n
0.18027,0.46934,n
0.96763,0.21338,n
0.42140,0.39503,p
0.23783,0.99215,n
0.78088,0.07498,p
0.31262,0.30505,p
0.41179,0.46641,n
0.03762,0.88639,n
0.32483,0.99186,n
0.08699,0.62910,p
0.88893,0.12326,p
0.23375,0.52093,n
0.20528,0.56726,n
0.30932,0.45506,n
0.82642,0.76753,n
0.78483,0.68979,p
0.84887,0.20040,p
0.74795,0.84133,n
0.67610,0.62891,p
0.01107,0.33899,p
0.21761,0.64436,n
0.63501,0.25406,n
0.57079,0.92188,n
0.29181,0.32575,n
0.53705,0.96098,n
0.59246,0.24722,n
0.94595,0.76516,p
0.73483,0.63450,p
0.06105,0.94651,n
0.44430,0.16430,p
0.37241,0.97996,n
0.98094,0.46111,p
0.13026,0.90190,n
0.53187,0.55339,n
0.38679,0.20149,p
0.32019,0.39382,n
0.95643,0.21260,p
0.46078,0.53698,n
0.32595,0.28307,p
0.02267,0.82961,p
0.27340,0.02984,p
0.20659,0.64832,n
0.37718,0.29785,p
0.97798,0.50902,p
0.54490,0.99568,n
0.79157,0.17578,p
0.52158,0.67142,n
0.64795,0.74953,p
0.29480,0.90677,n
0.37610,0.96180,n
0.71508,0.29793,p
0.83486,0.51301,p
0.25202,0.31202,n
0.54685,0.48154,p
0.71532,0.24925,n
0.12933,0.54000,n
0.22240,0.33451,n
0.11359,0.21583,n
0.34064,0.26776,p
0.93773,0.00945,p
0.83907,0.52749,n
0.72439,0.48556,p
0.69848,0.13847,p
0.08969,0.28466,n
0.11434,0.84702,n
0.87619,0.66598,p
0.91658,0.56442,p
0.35753,0.44993,n
0.05357,0.01519,p
0.26880,0.16682,n
0.46013,0.02827,p
0.88606,0.57463,n
0.44573,0.85717,n
0.54211,0.10312,n
0.71196,0.46378,p
0.06031,0.39537,n
0.66729,0.49349,p
0.21477,0.85490,n
0.08514,0.83398,n
0.88019,0.41661,p
0.92552,0.76227,p
0.48886,0.60783,n
0.47810,0.55837,n
0.03360,0.30986,n
0.85905,0.68767,n
0.02659,0.48848,n
0.62635,0.19459,p
0.18209,0.12618,p
0.61128,0.21252,p
0.14381,0.24233,n
0.92634,0.14900,p
0.72547,0.72425,n
0.20229,0.44157,n
0.02201,0.29221,n
0.24377,0.95895,n
0.37025,0.34835,n
0.59341,0.05145,p
0.97112,0.21270,p
0.91149,0.27183,p
0.77205,0.69200,p
0.41456,0.94132,n
0.71550,0.60847,p
0.80467,0.81448,n
0.57209,0.99605,n
0.25120,0.66483,n
0.01154,0.24522,n
0.39516,0.38375,p
0.39135,0.23847,p
0.55518,0.48708,p
0.95869,0.46176,p
0.56350,0.09690,p
0.80764,0.77866,n
0.06042,0.46705,p
0.34644,0.02057,p
0.79040,0.77424,n
0.32115,0.86360,n
0.55492,0.45450,p
0.90702,0.33801,p
0.49414,0.79269,n
0.76368,0.87637,n
0.36359,0.86291,n
0.24558,0.93923,n
0.07485,0.99963,n
0.48147,0.68695,n
0.33231,0.84319,n
0.43577,0.04189,p
0.51666,0.22935,p
0.58988,0.69968,p
0.84157,0.33550,p
0.64325,0.26145,p
0.21878,0.83954,n
0.92149,0.48585,p
0.25590,0.09142,p
0.26675,0.58603,n
0.08222,0.50336,n
0.71664,0.37342,p
0.69283,0.76537,n
0.62795,0.30237,p
0.92931,0.79931,p
0.95298,0.02735,n
0.16630,0.02384,p
0.83368,0.18431,p
0.64806,0.12517,p
0.36094,0.38287,n
0.64821,0.66676,n
0.53024,0.44820,p
0.37619,0.97320,n
0.98126,0.73424,p
0.03343,0.53703,p
0.60235,0.25387,p
0.94172,0.43031,p
0.60885,0.11236,p
0.95050,0.34390,p
0.08243,0.53746,n
0.67994,0.52641,p
0.67930,0.53227,p
0.17004,0.34580,n
0.06859,0.31080,n
0.36036,0.13112,p
0.03738,0.45000,n
0.10446,0.13027,n
0.22356,0.74319,n
0.90608,0.24588,p
0.13558,0.40920,n
0.06996,0.07015,n
0.06633,0.18772,n
0.88504,0.04864,p
0.91132,0.60821,p
0.87979,0.09171,p
0.41150,0.15574,p
0.00655,0.34853,n
0.13672,0.59276,n
0.13503,0.85190,n
0.80907,0.50923,p
0.94497,0.14073,p
0.84227,0.24605,p
0.13507,0.11327,p
0.16859,0.85302,n
0.96473,0.73919,p
0.45986,0.27407,p
0.75923,0.72090,n
0.85983,0.03702,n
0.61230,0.04804,p
0.97372,0.03764,p
0.72097,0.36923,p
0.43127,0.37599,p
0.27749,0.61351,n
0.26765,0.58953,n
0.63892,0.22418,p
0.50438,0.10271,p
0.52770,0.58211,n
0.11560,0.90849,n
0.24910,0.26440,n
0.46024,0.75051,n
0.61692,0.21780,n
0.23649,0.51907,n
0.95446,0.62877,p
0.02757,0.05290,n
0.79121,0.04598,p
0.37698,0.58558,p
0.17715,0.16431,p
0.27726,0.85448,n
0.58907,0.02820,p
0.11650,0.20801,n
0.37801,0.92337,n
0.64239,0.67587,n
0.39081,0.28816,n
0.57058,0.72945,n
0.72124,0.32035,p
0.62578,0.22358,p
0.50779,0.19294,p
0.43869,0.08005,p
0.69460,0.59784,p
0.20906,0.74065,n
0.63046,0.30865,p
0.13118,0.36990,n
0.96766,0.02195,n
0.32595,0.67658,n
0.13975,0.02147,p
0.51996,0.90686,n
0.15115,0.15974,n
0.76105,0.13415,p
0.50864,0.64087,n
0.68271,0.85159,n
0.01503,0.35330,p
0.99313,0.35402,p
0.60060,0.76867,n
0.35930,0.82928,n
0.06915,0.92850,n
0.00609,0.90025,n
0.05166,0.22158,n
0.54964,0.87070,n
0.27977,0.99167,n
0.97627,0.74032,p
0.49860,0.18576,p
0.33501,0.73334,n
0.39431,0.01803,p
0.24188,0.71572,n
0.91689,0.81806,n
0.54014,0.25582,p
0.64169,0.47943,p
0.32094,0.10525,n
0.39895,0.82886,n
0.94509,0.03445,p
0.26110,0.57379,p
0.92242,0.20338,p
0.74384,0.15383,p
0.85899,0.03987,n
0.22212,0.79874,n
0.16657,0.60882,n
0.79123,0.88078,n
0.24902,0.40177,n
0.66167,0.22900,p
0.44710,0.19912,p
0.45796,0.23475,p
0.42148,0.41240,n
0.56201,0.57311,n
0.62146,0.05891,p
0.80105,0.37694,p
0.54552,0.63609,n
0.47007,0.83736,n
0.80389,0.92146,n
0.11984,0.51998,n
0.67187,0.10052,p
0.85656,0.57284,p
0.37786,0.07292,p
0.72131,0.53395,p
0.25072,0.35440,n
0.01957,0.18368,n
0.72123,0.70308,n
0.74282,0.93840,n
0.72389,0.17882,p
0.74843,0.71242,n
0.70981,0.28191,p
0.77910,0.52001,p
0.45404,0.80423,n
0.01059,0.68180,n
0.72716,0.54388,p
0.73630,0.99183,n
0.95825,0.51139,p
0.62080,0.69233,n
0.32099,0.55728,n
0.22258,0.88808,n
0.14933,0.44407,n
0.40131,0.50995,n
0.21080,0.19645,p
0.24929,0.55441,p
0.48154,0.94482,n
0.96000,0.38979,p
0.63478,0.14074,p
0.60768,0.19995,p
0.89497,0.87956,n
0.05665,0.62875,n
0.70597,0.73693,n
0.56492,0.99352,n
0.64463,0.16922,p
0.08169,0.17164,n
0.48954,0.82691,n
0.88101,0.88678,n
0.68545,0.03777,p
0.46537,0.03659,p
0.37788,0.89105,n
0.55567,0.47650,p
0.13874,0.28827,n
0.00376,0.13121,n
0.50767,0.36742,p
0.83796,0.55187,p
0.40752,0.77754,n
0.71943,0.54731,p
0.54383,0.54130,n
0.00094,0.83543,n
0.03618,0.61724,n
0.47577,0.46334,n
0.89633,0.40887,n
0.35077,0.60397,n
0.01479,0.45818,p
0.04823,0.71751,n
0.63696,0.39086,p
0.24782,0.64749,n
0.72347,0.21115,p
0.72118,0.07122,p
0.21063,0.81768,n
0.96872,0.62726,p
0.48608,0.97416,n
0.83553,0.50114,p
0.01967,0.60570,n
0.89748,0.87161,n
0.92436,0.70830,p
0.09883,0.67522,n
0.98996,0.80257,p
0.10425,0.02427,n
0.20489,0.28917,n
0.22934,0.52433,n
0.28940,0.02080,p
0.56870,0.31355,p
0.10227,0.10525,n
0.87304,0.28719,p
0.46143,0.93748,n
0.34244,0.75880,n
0.20887,0.15557,p
0.28747,0.08323,p
0.58361,0.07312,p
0.77636,0.84687,n
0.24165,0.16481,p
0.49927,0.94762,n
0.52743,0.52663,n
0.79377,0.93704,n
0.92325,0.06541,p
0.79306,0.46075,p
0.96659,0.82863,n
0.15859,0.51506,n
0.46122,0.82923,n
0.38722,0.71806,n
0.75357,0.60714,p
0.91556,0.63876,p
0.76649,0.96767,n
0.15094,0.77233,n
0.85060,0.44423,p
0.96222,0.69005,p
0.38485,0.99213,n
0.67634,0.63344,n
0.46576,0.18430,p
0.57970,0.64611,n
0.12454,0.80983,n
0.26568,0.10166,p
0.73284,0.00498,p
0.21062,0.48086,p
0.38148,0.14929,p
0.07284,0.28002,n
0.77308,0.08735,p
0.43197,0.07917,p
0.41208,0.42092,n
0.43640,0.92998,n
0.11476,0.21466,n
0.60925,0.17715,p
0.24317,0.93708,n
0.06490,0.41478,n
0.48753,0.12974,p
0.42657,0.40084,p
0.12866,0.30790,n
0.75995,0.98208,n
0.95577,0.17566,p
0.34303,0.09314,p
0.22327,0.14388,p
0.96782,0.24397,p
0.00711,0.81772,n
0.41920,0.51157,n
0.49205,0.56460,n
0.29705,0.48920,n
0.53878,0.61600,n
0.88899,0.18115,p
0.55297,0.56093,n
0.95113,0.30951,p
0.12569,0.73567,n
0.76440,0.17065,p
0.67520,0.15427,n
0.64658,0.98060,n
0.99055,0.82732,p
0.80110,0.43695,p
0.17941,0.45841,n
0.79246,0.69124,p
0.88409,0.24038,n
0.31834,0.40539,n
0.21598,0.61870,n
0.19182,0.55892,n
0.30408,0.64402,n
0.37491,0.38270,n
0.26285,0.82667,p
0.61977,0.01739,p
0.77219,0.85544,n
0.97937,0.42295,n
0.12459,0.52604,p
0.85415,0.03554,p
0.60097,0.17638,p
0.55275,0.49545,p
0.00954,0.86543,p
0.93576,0.60737,p
0.58963,0.79130,n
0.77070,0.11006,p
0.90434,0.72515,p
0.82261,0.99601,n
0.33523,0.03033,p
0.71478,0.41294,p
0.40522,0.33571,p
0.47091,0.89372,n
0.36047,0.82246,n
0.87003,0.25673,p
0.13337,0.91139,p
0.25308,0.37082,n
0.50707,0.00466,p
0.66394,0.24420,p
0.44350,0.24010,p
0.42805,0.48231,p
0.59286,0.48435,p
0.52276,0.35302,p
0.41328,0.21608,p
0.71026,0.09484,p
0.46333,0.67564,n
0.16611,0.83084,n
0.87011,0.63149,p
0.64133,0.88143,n
0.76391,0.14116,p
0.18393,0.81939,n
0.42460,0.29071,p
0.96369,0.18510,n
0.70702,0.31378,n
0.57424,0.56729,n
0.71722,0.72769,p
0.86671,0.81998,p
0.03626,0.65373,n
0.73671,0.66839,n
0.98611,0.69614,p
0.57098,0.04919,p
0.44457,0.68480,n
0.01654,0.50782,n
0.12709,0.18762,n
0.92396,0.79644,p
0.71244,0.43728,p
0.62040,0.36629,p
0.53540,0.65351,n
0.54744,0.07956,p
0.24853,0.41117,n
0.51945,0.24473,p
0.60884,0.99308,n
0.73976,0.09423,p
0.73866,0.22591,p
0.44707,0.91945,n
0.01449,0.65566,n
0.75073,0.19523,p
0.72057,0.89242,n
0.76361,0.54745,p
0.92220,0.51501,p
0.22961,0.24847,p
0.04697,0.38394,n
0.40689,0.90797,n
0.44236,0.00252,p
0.34263,0.04573,p
0.99981,0.39189,p
0.32917,0.19119,p
0.24153,0.09033,p
0.21487,0.22082,n
0.78950,0.30231,p
0.76235,0.52224,p
0.32891,0.91290,n
0.61179,0.95786,n
0.63070,0.25141,p
0.78182,0.31540,n
0.97532,0.95613,n
0.01755,0.16343,p
0.41860,0.95975,n
0.63295,0.15661,p
0.94453,0.18318,p
0.05009,0.79120,n
0.34375,0.90705,n
0.97380,0.25482,p
0.88560,0.21189,p
0.98518,0.74612,p
0.64421,0.38316,p
0.07139,0.83934,n
0.53750,0.28361,n
0.34203,0.70572,p
0.76822,0.81693,n
0.80798,0.28005,p
0.51067,0.12535,p
0.88272,0.96265,n
0.51452,0.80394,n
0.25130,0.23490,p
0.51212,0.89883,n
0.17822,0.67509,n
0.44792,0.62696,n
0.02641,0.13961,p
0.59308,0.19111,p
0.30675,0.05954,p
0.49192,0.38300,p
0.34552,0.46328,n
0.87268,0.45981,p
0.08369,0.10496,p
0.26024,0.45059,n
0.51896,0.70665,n
0.28523,0.00763,p
0.50033,0.65385,n
0.65564,0.20394,p
0.24213,0.36142,n
0.38232,0.63762,n
0.52214,0.94409,p
0.88462,0.59122,p
0.05494,0.97973,n
0.45914,0.99024,n
0.75621,0.34781,p
0.94666,0.55720,p
0.62190,0.19014,p
0.68238,0.78601,n
0.52630,0.92330,n
0.76887,0.11477,p
0.79308,0.23130,p
0.05934,0.81707,n
0.96216,0.49305,p
0.43163,0.89942,n
0.01408,0.43215,n
0.14260,0.41453,n
0.94677,0.77098,n
0.49685,0.98352,n
0.47579,0.93052,n
0.28079,0.29335,n
0.15774,0.51428,n
0.58173,0.83057,n
0.86619,0.24624,p
0.45903,0.84126,n
0.45516,0.38497,p
0.35996,0.85660,n
0.33445,0.99274,n
0.16548,0.03813,p
0.53567,0.66159,n
0.34452,0.06055,p
0.21580,0.16772,p
0.06891,0.86286,n
0.62215,0.11093,p
0.50824,0.16848,p
0.40002,0.04054,p
0.90414,0.20166,p
0.40026,0.09104,p
0.23353,0.00499,p
0.37001,0.20515,p
0.82137,0.54621,p
0.12068,0.96469,n
0.52930,0.74435,p
0.24680,0.44465,n
0.53736,0.20326,p
0.96595,0.14703,p
0.06222,0.12443,n
0.13076,0.73223,n
0.33218,0.54100,p
0.22017,0.22945,p
0.13368,0.36481,n
0.14731,0.55798,n
0.88704,0.18065,p
0.48181,0.61640,p
0.09290,0.80639,p
0.90773,0.94011,n
0.47484,0.33045,n
0.75228,0.18297,p
0.16149,0.60479,n
0.04955,0.04904,p
0.97436,0.57763,p
0.62700,0.38942,p
0.16392,0.40645,p
0.43735,0.02698,p
0.68144,0.38318,p
0.40052,0.34273,p
0.86823,0.55701,p
0.61277,0.39114,n
0.64543,0.52719,p
0.96711,0.56754,p
0.95828,0.35881,p
0.89990,0.88620,n
0.62635,0.12516,p
0.64048,0.29741,p
0.45979,0.57241,n
0.30281,0.75925,n
0.37987,0.76497,n
0.55355,0.72944,n
0.58428,0.36247,p
0.91413,0.69359,p
0.79891,0.66185,p
0.02453,0.81004,n
0.20997,0.57787,n
0.70007,0.92290,p
0.72506,0.50209,p
0.35954,0.12129,p
0.60226,0.41607,p
0.46984,0.35151,p
0.23210,0.92640,n
0.66047,0.68361,n
0.31072,0.18464,p
0.15974,0.40988,n
0.16020,0.00460,p
0.52368,0.99755,n
0.63733,0.94655,n
0.12652,0.97910,n
0.38079,0.15714,p
0.10212,0.61878,n
0.96476,0.23703,p
0.77816,0.33207,p
0.68134,0.91333,n
0.89119,0.54252,p
0.03893,0.98475,n
0.39483,0.67686,n
0.90418,0.66043,p
0.04133,0.80837,n
0.64731,0.56292,p
0.58165,0.27371,p
0.62227,0.91039,n
0.57148,0.83998,n
0.82466,0.78796,n
0.30380,0.01421,p
0.29255,0.04283,p
0.05348,0.89621,n
0.91720,0.52641,p
0.42814,0.01101,p
0.31965,0.67701,n
0.00288,0.18131,n
0.51186,0.74347,n
0.93872,0.22914,p
0.02908,0.38808,n
0.67038,0.21879,p
0.85487,0.95667,n
0.54304,0.89867,p
0.06760,0.47548,n
0.58436,0.21412,p
0.32929,0.07289,p
0.31986,0.65387,n
0.05542,0.16241,p
0.51553,0.64423,n
0.11665,0.91039,n
0.69146,0.27541,p
0.73547,0.77813,n
0.67668,0.28182,n
0.14008,0.10556,p
0.46053,0.22501,n
0.60547,0.04450,p
0.74695,0.79062,n
0.08162,0.11100,n
0.73445,0.20688,p
0.79313,0.69162,p
0.38709,0.52727,p
0.19322,0.38684,n
0.83833,0.39264,p
0.98591,0.17797,n
0.45464,0.81006,n
0.71386,0.80372,n
0.54825,0.92699,n
0.75235,0.05306,p
0.08228,0.51487,p
0.63423,0.59034,p
0.04899,0.92431,n
0.12422,0.13443,n
0.19786,0.56499,n
0.86605,0.92561,n
0.46212,0.16153,p
0.68627,0.61132,p
0.90275,0.75806,n
0.85120,0.95586,n
0.17143,0.51172,n
0.10389,0.78340,n
0.15871,0.18446,n
0.79416,0.09597,p
0.55701,0.88057,n
0.63921,0.19295,p
0.12955,0.37484,n
0.59706,0.47934,p
0.91703,0.96426,n
0.00681,0.03174,n
0.84136,0.84129,n
0.94667,0.28139,p
0.65648,0.97312,n
0.79036,0.21969,p
0.35509,0.16385,p
0.57557,0.42585,p
0.21067,0.28861,n
0.39503,0.95832,p
0.46164,0.46191,n
0.38726,0.61298,n
0.44758,0.10602,n
0.46684,0.61221,n
0.08501,0.67257,p
0.48235,0.18420,p
0.01793,0.39902,n
0.06738,0.89282,n
0.37838,0.62913,p
0.78829,0.14156,p
0.63793,0.80079,n
0.01479,0.22593,n
0.71296,0.33438,p
0.09142,0.73661,n
0.66647,0.47179,p
0.08341,0.13072,n
0.54035,0.02189,p
